RLOI_ID|Value|Units|Location (Longtitude| Latitude)|ThresholdComment|Short Name|Description|Type|ObsFloodYear|ObsFloodMonth|Source
8258|2.06|mALD|-1.929637|53.600566|"towngate Properties begin to flood in this area when the gauge records a
level above 2.06m"|Property flooding Town Gate|Property flooding Town Gate, Marsden|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8258|2.31|mALD|-1.785556|53.640733|"Milnsbridge to Chapel Hill Properties begin to flood in this area when the gauge records a
level above 2.31m."|Property flooding Chapel Hill|Property flooding at Chapel Hill, Hudderfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8258|2.31|mALD|-1.930004|53.600066|"Properties begin to flood in this area when the gauge records a
level above 2.31m."|Property flooding Marsden|Property flooding at Marsden, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8317|1.7|mALD|-1.822544|53.661848|"George Street to Folly Hall Properties begin to flood in this area when the gauge records a
level above 1.77m."|Property flooding George Street|Property flooding on George Street, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8317|1.77|mALD|-1.772435|53.643252|"Aspley & Bradley Mills Properties begin to flood in this area when the gauge records a
level above 1.77m"|Property flooding Aspley|Property flooding at Aspley, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8317|1.77|mALD|-1.782253|53.639263|"Colne Rd, Queens Square, Leeds Rd and Hudds Stadium Properties begin to flood in this area when the gauge records a
level above 1.77m"|Property flooding Colne Road|Property flooding on Colne Road, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8317|1.77|mALD|-1.762831|53.659753|"Colne Rd, Queens Square, Leeds Rd and Hudds Stadium Properties begin to flood in this area when the gauge records a
level above 1.77m"|Property flooding Queens Square|Property flooding on Queens Square, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8317|1.77|mALD|-1.760163|53.661073|"Colne Rd, Queens Square, Leeds Rd and Hudds Stadium Properties begin to flood in this area when the gauge records a
level above 1.77m"|Property flooding Leeds Road|Property flooding Leeds Road, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8317|1.87|mALD|-1.760163|53.661073|"Turnbridge Road, Linhurst Road and Leeds Road Properties begin to flood in this area when the gauge records a
level above 1.87m"|Property flooding Leeds Road|Property flooding Leeds Road, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8317|1.87|mALD|-1.772382|53.648223|"Turnbridge Road, Linhurst Road and Leeds Road Properties begin to flood in this area when the gauge records a
level above 1.87m"|Property flooding Turnbridge Road|Property flooding at Turnbridge Road, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8317|2.29|mALD|-1.773645|53.649506|"own Terrace, Avenue and Crescent and St. Andrews Rd Properties begin to flood in this area when the gauge records a
level above 2.29m."|Property flooding St Andrew's Road|Property flooding at St Andrew's Road, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8342|1.64|mALD|-1.810576|53.575478|"Upperthong and Holmfirth Properties begin to flood when the gauge records a level
above 1.64"|Property flooding Upperthong|Property flooding at Upperthong, Holmfirth|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8342|1.64|mALD|-1.787341|53.572939|"Upperthong and Holmfirth Properties begin to flood when the gauge records a level
above 1.64"|Property flooding Holmfirth|Property flooding at Holmfirth|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8342|1.64|mALD|-1.798236|53.565797|"Exceedance of channel capacity affecting properties at Victoria
Mills. (14 properties)"|Property flooding Victoria Mills|Property flooding on Victoria Mills, Holmfirth|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8342|1.64|mALD|-1.777098|53.585468|"Additional properties at Albion Mills, Thongsbridge may be
affected along with Thongsbridge Tennis Club."|Property flooding Thongsbridge|Property flooding at Thongsbridge, Holmfirth|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8165|3.12|mALD|-1.791401|53.635943|"Further floodplain conveyance affecting properties mainly on the
west side of Lockwood Road. (89 properties)"|Property flooding Lockwood Road|Property flooding Lockwood Road, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8260|2.31|mALD|-1.728856|53.638167|"Exceedance of channel capacity on the left bank, affecting
approximately 5 properties on the extreme north eastern extent
of Fenay Lea Drive."|Property flooding Fenay Lea Drive|Property flooding on Fenay Lea Drive, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8260|2.64|mALD|-1.728585|53.638887|"Approximately 108 properties will be affected, this includes all
properties on Beckside Gardens, the majority of properties on
Fenay Lea Drive and some on Penistone Road."|Property flooding Beckside Gardens|Property flooding on Beckside Gardens, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8260|2.64|mALD|-1.730168|53.63866|"Approximately 108 properties will be affected, this includes all
properties on Beckside Gardens, the majority of properties on
Fenay Lea Drive and some on Penistone Road."|Property flooding Penistone Road|Property flooding on Penistone Road, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8260|2.97|mALD|-1.737048|53.650096|"Flooding mainly to the right bank of Round Wood Beck affecting
around 33 properties on Woodford Drive and Westbrook Drive."|Property flooding Woodford Drive|Property flooding on Woodford Drive, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8260|2.97|mALD|-1.735362|53.64765|"Flooding mainly to the right bank of Round Wood Beck affecting
around 33 properties on Woodford Drive and Westbrook Drive."|Property flooding Westbrook Drive|Property flooding on Westbrook Drive, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8260|3.09|mALD|-1.730168|53.63866|"Approximately 19 properties on Penistone Road are affected by
floodplain conveyance"|Property flooding Penistone Road|Property flooding on Penistone Road, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8247|2.31|mALD|-1.650734|53.529484|"Thurlstone Properties begin to flood in this area when the gauge
records a level above 2.31."|Property flooding Thurlstone|Property flooding at Thurlstone|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8247|2.35|mALD|-1.633239|53.529731|"Thurlstone and part of the A628 in Penistone Properties begin to flood in this area when the gauge
records a level above 2.35."|Flooding on A628|Flooding on A628 at Penistone|Road Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8247|2.81|mALD|-1.653675|53.526321|"Saville Lane, Thurlstone Properties begin to flood in this area when the gauge
records a level above 2.81."|Property flooding Saville Lane|Property flooding on Saville Lane, Thurlstone|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8247|3.11|mALD|-1.629215|53.529956|"Wordsworth Court and Wentworth Meadows,
Penistone  Properties begin to flood in this area when the gauge
records a level above 3.11"|Property flooding Wordsworth Court|Property flooding on Wordsworth Court, Penistone|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8247|3.11|mALD|-1.631136|53.529007|"Wordsworth Court and Wentworth Meadows,
Penistone  Properties begin to flood in this area when the gauge
records a level above 3.12"|Property flooding Wentworth Meadows|Property flooding on Wentworth Meadows, Penistone|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8323|3.43|mALD|-1.537833|53.436374|"Station
Lane, Oughtibridge Properties begin to flood in the above flood warning areas
when the gauge records a level above 3.43"|Property flooding Station Lane|Property flooding on Station Lane, Oughtibridge|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8323|3.43|mALD|-1.50994|53.419456|"Winn
Gardens in Sheffield Properties begin to flood in the above flood warning areas
when the gauge records a level above 3.43"|Property flooding Winn Gardens|Property flooding on Winn Gardens, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8323|3.55|mALD|-1.478062|53.39343|"Neepsend and Hillfoot Properties begin to flood in this area when the gauge
records a level above 3.55"|Property flooding Neepsend|Property flooding at Neepsend, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8323|3.55|mALD|-1.542726|53.317535|"Neepsend and Hillfoot Properties begin to flood in this area when the gauge
records a level above 3.55"|Property flooding Hillfoot Road|Property flooding on Hillfoot Road, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8323|3.57|mALD|-1.53717|53.435928|"Waterside Gardens and Forge Lane in Oughtibridge Properties begin to flood in this area when the gauge records a
level above 3.57"|Property flooding Waterside Gardens|Property flooding on Waterside Gardens, Oughtibridge|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8323|3.57|mALD|-1.537622|53.437249|"Waterside Gardens and Forge Lane in Oughtibridge Properties begin to flood in this area when the gauge records a
level above 3.57"|Property flooding Forge Lane|Property flooding on Forge Lane, Oughtibridge|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8323|3.61|mALD|-1.494981|53.410411|"Sheffield
Wednesday and Rawson Spring Road Properties begin to flood in this area when the gauge records a
level above 3.61"|Property flooding Rawson Spring Road|Property flooding on Rawson Spring Road, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8323|3.61|mALD|-1.500572|53.410737|"Sheffield
Wednesday and Rawson Spring Road Properties begin to flood in this area when the gauge records a
level above 3.61"|Property flooding Hillsborough|Property flooding at Hillsborough, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
9038|2.22|mALD|-1.495282|53.405086|"Owlerton Properties begin to flood in this area when the gauge records a
level of 2.22m"|Property flooding Owlerton|Property flooding at Owlerton|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
9038|2.31|mALD|-1.506474|53.400963|"Holme Lane Properties begin to flood in this area when the gauge records a
level of 2.31m."|Property flooding Holme Lane|Property flooding on Holme Lane, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
9038|2.56|mALD|-1.513606|53.399098|"Malinbridge Properties begin to flood in this area when the gauge records a
level of 2.56m"|Property flooding Malin Bridge|Property flooding at Malin Bridge|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8248|4.47|mALD|-1.469974|53.38156|Peak Level - 25 June 2007 - large scale flooding in Sheffield.|Flooding at Sheffield|Flooding at Sheffield|Location Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8248|3.35|mALD|-1.47037|53.39009|"Mowbray Street and Alma Street in Sheffield Properties begin to flood when the gauge records a level above
3.35m."|Property flooding Mowbray Street|Property flooding on Mowbray Steet, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8248|3.35|mALD|-1.469958|53.388542|"Mowbray Street and Alma Street in Sheffield Properties begin to flood when the gauge records a level above
3.35m."|Property flooding Alma Street|Property flooding on Alma Street, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8248|3.35|mALD|-1.471305|53.389535|"Kelham island Properties begin to flood when the gauge records a level above
3.35m."|Property flooding Kelham Island|Property flooding at Kelham Island, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8248|3.55|mALD|-1.458998|53.388926|"Saville
Street, Sheffield The first property to flood is the River Don Works between
Hawke Street and Brightside Lane which is believed to flood at
3.55."|Property flooding Saville Street|Property flooding Saville Street, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8248|4.4|mALD|-1.465729|53.387697|Brightside, Nursery Street and Nursery Lane, Sheffield The first property is believed to flood at a level of 4.40|Property flooding Nursery Street|Property flooding on Nursery Street, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8248|4.4|mALD|-1.464878|53.387731|Brightside, Nursery Street and Nursery Lane, Sheffield The first property is believed to flood at a level of 4.40|Property flooding Nursery Lane|Property flooding on Nursery Lane, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8248|4.4|mALD|-1.464208|53.387839|"Bridge Street and Millsands The first property to flood is Kam House, Stanley Street which is
believed to flood at 4.40."|Property flooding Stanley Street|Property flooding on Stanley Street, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8135|4.35|mALD|-1.282688|53.490383|"Old
Denaby Properties begin to flood in this area when the gauge records a
level above 4.35"|Property flooding Old Denaby|Property flooding at Old Denaby|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8135|4.47|mALD|-1.223957|53.486982|"Conisbrough Properties begin to flood in this area when the gauge records a
level above 4.47"|Property flooding Conisbrough|Property flooding Conisbrough, Doncaster|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8135|4.67|mALD|-1.280459|53.493216|"Mexborough Properties begin to flood in this area when the gauge records a
level above 4.67"|Property flooding Mexborough|Property flooding at Mexborough|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8349|3.48|mALD|-1.191344|53.507507|"7 July 2012 - 7 July 2012, some flooding on roads. Nursery Lane was closed off to
traffic and some standing water on Carr Lane and Spring Lane"|Flooding on Nursery Lane|Flooding on Nursery Lane, Sprotbrough|Road Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8349|4.15|mALD|-1.189414|53.511455|"Lower
Sprotbrough Properties begin to flood in this area when the gauge records a
level above 4.15."|Property flooding Lower Sprotbrough|Property flooding at Lower Sprotbrough, Doncaster|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8067|6.25|mALD|-1.143442|53.534732|"The first area to be affected will be Frank Road adjacent to
Swaith Dike"|Property flooding Frank Road|Property flooding on Frank Road, Doncaster|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8067|6.25|mALD|-1.150244|53.557989|The first area to be affected will be Askern Road|Property flooding Askern Road|Property flooding Askern Road, Doncaster|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8242|6.8|mALD|-1.108499|53.661999|"Balne Properties begin to flood in this area when the gauge records a
level above 6.8m"|Property flooding Balne|Property flooding at Balne, Goole|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8242|7|mALD|-1.100262|53.591709|"Properties begin to flood in Thorpe in Balne when the gauge
records a level above 7.0."|Property flooding Thorpe in Balne|Property flooding at Thorpe in Balne, Doncaster|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8242|7.15|mALD|-1.062067|53.595444|"South bramwith Properties begin to flood in this area when the gauge records a
level above 7.15"|Property flooding South Bramwith|Property flooding at South Bramwith, Doncaster|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
